
---------- Begin Simulation Statistics ----------
final_tick                                 3159148000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 101055                       # Simulator instruction rate (inst/s)
host_mem_usage                                 726132                       # Number of bytes of host memory used
host_op_rate                                   195795                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                    47.55                       # Real time elapsed on the host
host_tick_rate                               66441142                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                     4804944                       # Number of instructions simulated
sim_ops                                       9309670                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.003159                       # Number of seconds simulated
sim_ticks                                  3159148000                       # Number of ticks simulated
system.cpu.cc_regfile_reads                   6520209                       # number of cc regfile reads
system.cpu.cc_regfile_writes                  4727784                       # number of cc regfile writes
system.cpu.committedInsts                     4804944                       # Number of Instructions Simulated
system.cpu.committedOps                       9309670                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               1.314957                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         1.314957                       # CPI: Total CPI of All Threads
system.cpu.fp_regfile_reads                    179594                       # number of floating regfile reads
system.cpu.fp_regfile_writes                   113523                       # number of floating regfile writes
system.cpu.idleCycles                          234418                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts                88297                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                  1234434                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     1.848232                       # Inst execution rate
system.cpu.iew.exec_refs                      1702511                       # number of memory reference insts executed
system.cpu.iew.exec_stores                     454516                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                  903708                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts               1431483                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                249                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts              7088                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts               598336                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts            13411995                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts               1247995                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts            174525                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts              11677678                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                   5579                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                192232                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                  85065                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                212820                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents            269                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect        49982                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect          38315                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                  19110606                       # num instructions consuming a value
system.cpu.iew.wb_count                      11592240                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.477053                       # average fanout of values written-back
system.cpu.iew.wb_producers                   9116767                       # num instructions producing a value
system.cpu.iew.wb_rate                       1.834710                       # insts written-back per cycle
system.cpu.iew.wb_sent                       11630817                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                 20601452                       # number of integer regfile reads
system.cpu.int_regfile_writes                12436572                       # number of integer regfile writes
system.cpu.ipc                               0.760481                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         0.760481                       # IPC: Total IPC of All Threads
system.cpu.iq.FU_type_0::No_OpClass            313610      2.65%      2.65% # Type of FU issued
system.cpu.iq.FU_type_0::IntAlu               8393985     70.82%     73.47% # Type of FU issued
system.cpu.iq.FU_type_0::IntMult                44541      0.38%     73.84% # Type of FU issued
system.cpu.iq.FU_type_0::IntDiv               1311861     11.07%     84.91% # Type of FU issued
system.cpu.iq.FU_type_0::FloatAdd                 489      0.00%     84.92% # Type of FU issued
system.cpu.iq.FU_type_0::FloatCmp                   0      0.00%     84.92% # Type of FU issued
system.cpu.iq.FU_type_0::FloatCvt                   0      0.00%     84.92% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMult                 16      0.00%     84.92% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMultAcc               0      0.00%     84.92% # Type of FU issued
system.cpu.iq.FU_type_0::FloatDiv                   0      0.00%     84.92% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMisc                  0      0.00%     84.92% # Type of FU issued
system.cpu.iq.FU_type_0::FloatSqrt                  0      0.00%     84.92% # Type of FU issued
system.cpu.iq.FU_type_0::SimdAdd                 6574      0.06%     84.97% # Type of FU issued
system.cpu.iq.FU_type_0::SimdAddAcc                 0      0.00%     84.97% # Type of FU issued
system.cpu.iq.FU_type_0::SimdAlu                26832      0.23%     85.20% # Type of FU issued
system.cpu.iq.FU_type_0::SimdCmp                    6      0.00%     85.20% # Type of FU issued
system.cpu.iq.FU_type_0::SimdCvt                 9951      0.08%     85.28% # Type of FU issued
system.cpu.iq.FU_type_0::SimdMisc                3388      0.03%     85.31% # Type of FU issued
system.cpu.iq.FU_type_0::SimdMult                   0      0.00%     85.31% # Type of FU issued
system.cpu.iq.FU_type_0::SimdMultAcc                0      0.00%     85.31% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShift               1230      0.01%     85.32% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShiftAcc               0      0.00%     85.32% # Type of FU issued
system.cpu.iq.FU_type_0::SimdDiv                    0      0.00%     85.32% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSqrt                   0      0.00%     85.32% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatAdd              32      0.00%     85.32% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatAlu               0      0.00%     85.32% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatCmp               0      0.00%     85.32% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatCvt             193      0.00%     85.32% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatDiv              22      0.00%     85.32% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatMisc              0      0.00%     85.32% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatMult             32      0.00%     85.32% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatMultAcc            0      0.00%     85.32% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatSqrt              0      0.00%     85.32% # Type of FU issued
system.cpu.iq.FU_type_0::SimdReduceAdd              0      0.00%     85.32% # Type of FU issued
system.cpu.iq.FU_type_0::SimdReduceAlu              0      0.00%     85.32% # Type of FU issued
system.cpu.iq.FU_type_0::SimdReduceCmp              0      0.00%     85.32% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatReduceAdd            0      0.00%     85.32% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatReduceCmp            0      0.00%     85.32% # Type of FU issued
system.cpu.iq.FU_type_0::SimdAes                    0      0.00%     85.32% # Type of FU issued
system.cpu.iq.FU_type_0::SimdAesMix                 0      0.00%     85.32% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha1Hash               0      0.00%     85.32% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha1Hash2              0      0.00%     85.32% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash             0      0.00%     85.32% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash2            0      0.00%     85.32% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma2              0      0.00%     85.32% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma3              0      0.00%     85.32% # Type of FU issued
system.cpu.iq.FU_type_0::SimdPredAlu                0      0.00%     85.32% # Type of FU issued
system.cpu.iq.FU_type_0::MemRead              1217388     10.27%     95.60% # Type of FU issued
system.cpu.iq.FU_type_0::MemWrite              435972      3.68%     99.27% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemRead           55057      0.46%     99.74% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemWrite          31024      0.26%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::IprAccess                  0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::InstPrefetch               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::total               11852203                       # Type of FU issued
system.cpu.iq.fp_alu_accesses                  164093                       # Number of floating point alu accesses
system.cpu.iq.fp_inst_queue_reads              319318                       # Number of floating instruction queue reads
system.cpu.iq.fp_inst_queue_wakeup_accesses       143429                       # Number of floating instruction queue wakeup accesses
system.cpu.iq.fp_inst_queue_writes             248476                       # Number of floating instruction queue writes
system.cpu.iq.fu_busy_cnt                       69420                       # FU busy when requested
system.cpu.iq.fu_busy_rate                   0.005857                       # FU busy rate (busy events/executed inst)
system.cpu.iq.fu_full::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IntAlu                   54836     78.99%     78.99% # attempts to use FU when none available
system.cpu.iq.fu_full::IntMult                      0      0.00%     78.99% # attempts to use FU when none available
system.cpu.iq.fu_full::IntDiv                       0      0.00%     78.99% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatAdd                     0      0.00%     78.99% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCmp                     0      0.00%     78.99% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCvt                     0      0.00%     78.99% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMult                    0      0.00%     78.99% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMultAcc                 0      0.00%     78.99% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatDiv                     0      0.00%     78.99% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMisc                    0      0.00%     78.99% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatSqrt                    0      0.00%     78.99% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAdd                      0      0.00%     78.99% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAddAcc                   0      0.00%     78.99% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAlu                    177      0.25%     79.25% # attempts to use FU when none available
