
---------- Begin Simulation Statistics ----------
final_tick                                 5400458000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 107873                       # Simulator instruction rate (inst/s)
host_mem_usage                                 726128                       # Number of bytes of host memory used
host_op_rate                                   184363                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                    88.50                       # Real time elapsed on the host
host_tick_rate                               61023859                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                     9546499                       # Number of instructions simulated
sim_ops                                      16315625                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.005400                       # Number of seconds simulated
sim_ticks                                  5400458000                       # Number of ticks simulated
system.cpu.cc_regfile_reads                  12801582                       # number of cc regfile reads
system.cpu.cc_regfile_writes                  9988970                       # number of cc regfile writes
system.cpu.committedInsts                     9546499                       # Number of Instructions Simulated
system.cpu.committedOps                      16315625                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               1.131401                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         1.131401                       # CPI: Total CPI of All Threads
system.cpu.fp_regfile_reads                   1469005                       # number of floating regfile reads
system.cpu.fp_regfile_writes                  1125402                       # number of floating regfile writes
system.cpu.idleCycles                          453396                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts               177912                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                  2343162                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     2.021758                       # Inst execution rate
system.cpu.iew.exec_refs                      3031730                       # number of memory reference insts executed
system.cpu.iew.exec_stores                     610638                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                 1570109                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts               2845844                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                176                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts              9175                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts               839329                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts            24804101                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts               2421092                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts            329148                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts              21836845                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                  17772                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                228466                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                 170787                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                254887                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents            358                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect        72595                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect         105317                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                  30144458                       # num instructions consuming a value
system.cpu.iew.wb_count                      21637679                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.582776                       # average fanout of values written-back
system.cpu.iew.wb_producers                  17567463                       # num instructions producing a value
system.cpu.iew.wb_rate                       2.003319                       # insts written-back per cycle
system.cpu.iew.wb_sent                       21719445                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                 30866386                       # number of integer regfile reads
system.cpu.int_regfile_writes                18836905                       # number of integer regfile writes
system.cpu.ipc                               0.883860                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         0.883860                       # IPC: Total IPC of All Threads
system.cpu.iq.FU_type_0::No_OpClass            197048      0.89%      0.89% # Type of FU issued
system.cpu.iq.FU_type_0::IntAlu              17467573     78.80%     79.69% # Type of FU issued
system.cpu.iq.FU_type_0::IntMult                19808      0.09%     79.78% # Type of FU issued
system.cpu.iq.FU_type_0::IntDiv                630667      2.85%     82.63% # Type of FU issued
system.cpu.iq.FU_type_0::FloatAdd              253041      1.14%     83.77% # Type of FU issued
system.cpu.iq.FU_type_0::FloatCmp                   0      0.00%     83.77% # Type of FU issued
system.cpu.iq.FU_type_0::FloatCvt                   0      0.00%     83.77% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMult                  0      0.00%     83.77% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMultAcc               0      0.00%     83.77% # Type of FU issued
system.cpu.iq.FU_type_0::FloatDiv                   0      0.00%     83.77% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMisc                  0      0.00%     83.77% # Type of FU issued
system.cpu.iq.FU_type_0::FloatSqrt                  0      0.00%     83.77% # Type of FU issued
system.cpu.iq.FU_type_0::SimdAdd                 2446      0.01%     83.78% # Type of FU issued
system.cpu.iq.FU_type_0::SimdAddAcc                 0      0.00%     83.78% # Type of FU issued
system.cpu.iq.FU_type_0::SimdAlu                48048      0.22%     84.00% # Type of FU issued
system.cpu.iq.FU_type_0::SimdCmp                    0      0.00%     84.00% # Type of FU issued
system.cpu.iq.FU_type_0::SimdCvt                10555      0.05%     84.04% # Type of FU issued
system.cpu.iq.FU_type_0::SimdMisc                5343      0.02%     84.07% # Type of FU issued
system.cpu.iq.FU_type_0::SimdMult                   0      0.00%     84.07% # Type of FU issued
system.cpu.iq.FU_type_0::SimdMultAcc                0      0.00%     84.07% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShift               1234      0.01%     84.07% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShiftAcc               0      0.00%     84.07% # Type of FU issued
system.cpu.iq.FU_type_0::SimdDiv                    0      0.00%     84.07% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSqrt                   0      0.00%     84.07% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatAdd          158326      0.71%     84.79% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatAlu               0      0.00%     84.79% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatCmp               0      0.00%     84.79% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatCvt          162869      0.73%     85.52% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatDiv           56710      0.26%     85.78% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatMisc              0      0.00%     85.78% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatMult          50509      0.23%     86.01% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatMultAcc            0      0.00%     86.01% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatSqrt              0      0.00%     86.01% # Type of FU issued
system.cpu.iq.FU_type_0::SimdReduceAdd              0      0.00%     86.01% # Type of FU issued
system.cpu.iq.FU_type_0::SimdReduceAlu              0      0.00%     86.01% # Type of FU issued
system.cpu.iq.FU_type_0::SimdReduceCmp              0      0.00%     86.01% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatReduceAdd            0      0.00%     86.01% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatReduceCmp            0      0.00%     86.01% # Type of FU issued
system.cpu.iq.FU_type_0::SimdAes                    0      0.00%     86.01% # Type of FU issued
system.cpu.iq.FU_type_0::SimdAesMix                 0      0.00%     86.01% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha1Hash               0      0.00%     86.01% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha1Hash2              0      0.00%     86.01% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash             0      0.00%     86.01% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash2            0      0.00%     86.01% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma2              0      0.00%     86.01% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma3              0      0.00%     86.01% # Type of FU issued
system.cpu.iq.FU_type_0::SimdPredAlu                0      0.00%     86.01% # Type of FU issued
system.cpu.iq.FU_type_0::MemRead              2077748      9.37%     95.38% # Type of FU issued
system.cpu.iq.FU_type_0::MemWrite              464000      2.09%     97.47% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemRead          395753      1.79%     99.26% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemWrite         164315      0.74%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::IprAccess                  0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::InstPrefetch               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::total               22165993                       # Type of FU issued
system.cpu.iq.fp_alu_accesses                 1357413                       # Number of floating point alu accesses
system.cpu.iq.fp_inst_queue_reads             2687339                       # Number of floating instruction queue reads
system.cpu.iq.fp_inst_queue_wakeup_accesses      1287785                       # Number of floating instruction queue wakeup accesses
system.cpu.iq.fp_inst_queue_writes            1913342                       # Number of floating instruction queue writes
system.cpu.iq.fu_busy_cnt                      155671                       # FU busy when requested
system.cpu.iq.fu_busy_rate                   0.007023                       # FU busy rate (busy events/executed inst)
system.cpu.iq.fu_full::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IntAlu                  114792     73.74%     73.74% # attempts to use FU when none available
system.cpu.iq.fu_full::IntMult                      0      0.00%     73.74% # attempts to use FU when none available
system.cpu.iq.fu_full::IntDiv                       0      0.00%     73.74% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatAdd                     0      0.00%     73.74% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCmp                     0      0.00%     73.74% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCvt                     0      0.00%     73.74% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMult                    0      0.00%     73.74% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMultAcc                 0      0.00%     73.74% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatDiv                     0      0.00%     73.74% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMisc                    0      0.00%     73.74% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatSqrt                    0      0.00%     73.74% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAdd                      0      0.00%     73.74% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAddAcc                   0      0.00%     73.74% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAlu                    290      0.19%     73.93% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCmp                      0      0.00%     73.93% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCvt                     90      0.06%     73.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMisc                   131      0.08%     74.07% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMult                     0      0.00%     74.07% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMultAcc                  0      0.00%     74.07% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShift                    1      0.00%     74.07% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShiftAcc                 0      0.00%     74.07% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdDiv                      0      0.00%     74.07% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSqrt                     0      0.00%     74.07% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAdd               876      0.56%     74.63% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAlu                 0      0.00%     74.63% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCmp                 0      0.00%     74.63% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCvt               610      0.39%     75.02% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatDiv                21      0.01%     75.04% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMisc                0      0.00%     75.04% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMult                0      0.00%     75.04% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMultAcc             0      0.00%     75.04% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatSqrt                0      0.00%     75.04% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAdd                0      0.00%     75.04% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAlu                0      0.00%     75.04% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceCmp                0      0.00%     75.04% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceAdd            0      0.00%     75.04% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceCmp            0      0.00%     75.04% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAes                      0      0.00%     75.04% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAesMix                   0      0.00%     75.04% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash                 0      0.00%     75.04% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash2                0      0.00%     75.04% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash               0      0.00%     75.04% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash2              0      0.00%     75.04% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma2                0      0.00%     75.04% # attempts to use FU when none available
