
---------- Begin Simulation Statistics ----------
final_tick                                18456378000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                  83369                       # Simulator instruction rate (inst/s)
host_mem_usage                                 725100                       # Number of bytes of host memory used
host_op_rate                                   146975                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                   320.63                       # Real time elapsed on the host
host_tick_rate                               57562987                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                    26730641                       # Number of instructions simulated
sim_ops                                      47124438                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.018456                       # Number of seconds simulated
sim_ticks                                 18456378000                       # Number of ticks simulated
system.cpu.cc_regfile_reads                  72665614                       # number of cc regfile reads
system.cpu.cc_regfile_writes                 45268758                       # number of cc regfile writes
system.cpu.committedInsts                    26730641                       # Number of Instructions Simulated
system.cpu.committedOps                      47124438                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               1.380916                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         1.380916                       # CPI: Total CPI of All Threads
system.cpu.fp_regfile_reads                    161199                       # number of floating regfile reads
system.cpu.fp_regfile_writes                   102236                       # number of floating regfile writes
system.cpu.idleCycles                          288793                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts              1872655                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                  9970172                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     2.346846                       # Inst execution rate
system.cpu.iew.exec_refs                      7322921                       # number of memory reference insts executed
system.cpu.iew.exec_stores                     491721                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                 8813072                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts               8998783                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                188                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts             15039                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts               671107                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts           119683860                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts               6831200                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts           2235858                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts              86628557                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                 109787                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                196468                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                1443332                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                337274                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents            286                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect       970603                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect         902052                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                 121025353                       # num instructions consuming a value
system.cpu.iew.wb_count                      85502673                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.569390                       # average fanout of values written-back
system.cpu.iew.wb_producers                  68910640                       # num instructions producing a value
system.cpu.iew.wb_rate                       2.316345                       # insts written-back per cycle
system.cpu.iew.wb_sent                       85935629                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                105760169                       # number of integer regfile reads
system.cpu.int_regfile_writes                77192949                       # number of integer regfile writes
system.cpu.ipc                               0.724157                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         0.724157                       # IPC: Total IPC of All Threads
system.cpu.iq.FU_type_0::No_OpClass            264097      0.30%      0.30% # Type of FU issued
system.cpu.iq.FU_type_0::IntAlu              79633343     89.61%     89.91% # Type of FU issued
system.cpu.iq.FU_type_0::IntMult                36272      0.04%     89.95% # Type of FU issued
system.cpu.iq.FU_type_0::IntDiv                933898      1.05%     91.00% # Type of FU issued
system.cpu.iq.FU_type_0::FloatAdd                 331      0.00%     91.00% # Type of FU issued
system.cpu.iq.FU_type_0::FloatCmp                   0      0.00%     91.00% # Type of FU issued
system.cpu.iq.FU_type_0::FloatCvt                   0      0.00%     91.00% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMult                  0      0.00%     91.00% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMultAcc               0      0.00%     91.00% # Type of FU issued
system.cpu.iq.FU_type_0::FloatDiv                   0      0.00%     91.00% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMisc                  0      0.00%     91.00% # Type of FU issued
system.cpu.iq.FU_type_0::FloatSqrt                  0      0.00%     91.00% # Type of FU issued
system.cpu.iq.FU_type_0::SimdAdd                 2450      0.00%     91.00% # Type of FU issued
system.cpu.iq.FU_type_0::SimdAddAcc                 0      0.00%     91.00% # Type of FU issued
system.cpu.iq.FU_type_0::SimdAlu                27971      0.03%     91.04% # Type of FU issued
system.cpu.iq.FU_type_0::SimdCmp                    0      0.00%     91.04% # Type of FU issued
system.cpu.iq.FU_type_0::SimdCvt                 9717      0.01%     91.05% # Type of FU issued
system.cpu.iq.FU_type_0::SimdMisc                2816      0.00%     91.05% # Type of FU issued
system.cpu.iq.FU_type_0::SimdMult                   0      0.00%     91.05% # Type of FU issued
system.cpu.iq.FU_type_0::SimdMultAcc                0      0.00%     91.05% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShift               1235      0.00%     91.05% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShiftAcc               0      0.00%     91.05% # Type of FU issued
system.cpu.iq.FU_type_0::SimdDiv                    0      0.00%     91.05% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSqrt                   0      0.00%     91.05% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatAdd              16      0.00%     91.05% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatAlu               0      0.00%     91.05% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatCmp               0      0.00%     91.05% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatCvt             159      0.00%     91.05% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatDiv              53      0.00%     91.05% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatMisc              0      0.00%     91.05% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatMult              0      0.00%     91.05% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatMultAcc            0      0.00%     91.05% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatSqrt              0      0.00%     91.05% # Type of FU issued
system.cpu.iq.FU_type_0::SimdReduceAdd              0      0.00%     91.05% # Type of FU issued
system.cpu.iq.FU_type_0::SimdReduceAlu              0      0.00%     91.05% # Type of FU issued
system.cpu.iq.FU_type_0::SimdReduceCmp              0      0.00%     91.05% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatReduceAdd            0      0.00%     91.05% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatReduceCmp            0      0.00%     91.05% # Type of FU issued
system.cpu.iq.FU_type_0::SimdAes                    0      0.00%     91.05% # Type of FU issued
system.cpu.iq.FU_type_0::SimdAesMix                 0      0.00%     91.05% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha1Hash               0      0.00%     91.05% # Type of FU issued
