
---------- Begin Simulation Statistics ----------
final_tick                                18544084000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                  68631                       # Simulator instruction rate (inst/s)
host_mem_usage                                 725096                       # Number of bytes of host memory used
host_op_rate                                   120993                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                   389.49                       # Real time elapsed on the host
host_tick_rate                               47611743                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                    26730866                       # Number of instructions simulated
sim_ops                                      47124856                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.018544                       # Number of seconds simulated
sim_ticks                                 18544084000                       # Number of ticks simulated
system.cpu.cc_regfile_reads                  72676075                       # number of cc regfile reads
system.cpu.cc_regfile_writes                 45287064                       # number of cc regfile writes
system.cpu.committedInsts                    26730866                       # Number of Instructions Simulated
system.cpu.committedOps                      47124856                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               1.387466                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         1.387466                       # CPI: Total CPI of All Threads
system.cpu.fp_regfile_reads                    161103                       # number of floating regfile reads
system.cpu.fp_regfile_writes                   102453                       # number of floating regfile writes
system.cpu.idleCycles                          298937                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts              1870714                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                  9973569                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     2.337573                       # Inst execution rate
system.cpu.iew.exec_refs                      7334238                       # number of memory reference insts executed
system.cpu.iew.exec_stores                     491762                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                 8883972                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts               9010650                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                170                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts             14512                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts               674413                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts           119746337                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts               6842476                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts           2233204                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts              86696290                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                 118430                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                200143                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                1442440                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                352767                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents            272                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect       969791                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect         900923                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                 121093365                       # num instructions consuming a value
system.cpu.iew.wb_count                      85564508                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.569432                       # average fanout of values written-back
system.cpu.iew.wb_producers                  68954429                       # num instructions producing a value
system.cpu.iew.wb_rate                       2.307057                       # insts written-back per cycle
system.cpu.iew.wb_sent                       85998193                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                105816125                       # number of integer regfile reads
system.cpu.int_regfile_writes                77252012                       # number of integer regfile writes
system.cpu.ipc                               0.720738                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         0.720738                       # IPC: Total IPC of All Threads
system.cpu.iq.FU_type_0::No_OpClass            264244      0.30%      0.30% # Type of FU issued
system.cpu.iq.FU_type_0::IntAlu              79681713     89.60%     89.90% # Type of FU issued
system.cpu.iq.FU_type_0::IntMult                36273      0.04%     89.94% # Type of FU issued
system.cpu.iq.FU_type_0::IntDiv                934018      1.05%     90.99% # Type of FU issued
system.cpu.iq.FU_type_0::FloatAdd                 329      0.00%     90.99% # Type of FU issued
system.cpu.iq.FU_type_0::FloatCmp                   0      0.00%     90.99% # Type of FU issued
system.cpu.iq.FU_type_0::FloatCvt                   0      0.00%     90.99% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMult                  0      0.00%     90.99% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMultAcc               0      0.00%     90.99% # Type of FU issued
system.cpu.iq.FU_type_0::FloatDiv                   0      0.00%     90.99% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMisc                  0      0.00%     90.99% # Type of FU issued
system.cpu.iq.FU_type_0::FloatSqrt                  0      0.00%     90.99% # Type of FU issued
system.cpu.iq.FU_type_0::SimdAdd                 2450      0.00%     90.99% # Type of FU issued
system.cpu.iq.FU_type_0::SimdAddAcc                 0      0.00%     90.99% # Type of FU issued
system.cpu.iq.FU_type_0::SimdAlu                27862      0.03%     91.02% # Type of FU issued
system.cpu.iq.FU_type_0::SimdCmp                    0      0.00%     91.02% # Type of FU issued
system.cpu.iq.FU_type_0::SimdCvt                 9721      0.01%     91.03% # Type of FU issued
system.cpu.iq.FU_type_0::SimdMisc                2825      0.00%     91.04% # Type of FU issued
system.cpu.iq.FU_type_0::SimdMult                   0      0.00%     91.04% # Type of FU issued
system.cpu.iq.FU_type_0::SimdMultAcc                0      0.00%     91.04% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShift               1235      0.00%     91.04% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShiftAcc               0      0.00%     91.04% # Type of FU issued
system.cpu.iq.FU_type_0::SimdDiv                    0      0.00%     91.04% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSqrt                   0      0.00%     91.04% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatAdd              16      0.00%     91.04% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatAlu               0      0.00%     91.04% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatCmp               0      0.00%     91.04% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatCvt             150      0.00%     91.04% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatDiv              55      0.00%     91.04% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatMisc              0      0.00%     91.04% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatMult              0      0.00%     91.04% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatMultAcc            0      0.00%     91.04% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatSqrt              0      0.00%     91.04% # Type of FU issued
system.cpu.iq.FU_type_0::SimdReduceAdd              0      0.00%     91.04% # Type of FU issued
system.cpu.iq.FU_type_0::SimdReduceAlu              0      0.00%     91.04% # Type of FU issued
system.cpu.iq.FU_type_0::SimdReduceCmp              0      0.00%     91.04% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatReduceAdd            0      0.00%     91.04% # Type of FU issued
system.cpu.iq.FU_type_0::SimdFloatReduceCmp            0      0.00%     91.04% # Type of FU issued
system.cpu.iq.FU_type_0::SimdAes                    0      0.00%     91.04% # Type of FU issued
system.cpu.iq.FU_type_0::SimdAesMix                 0      0.00%     91.04% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha1Hash               0      0.00%     91.04% # Type of FU issued
